order_id,customer_id,order_date,payment_order_id,quantity,online_retail_seller,order_created_hour,order_created_minute,order_created_day,order_created_month,order_created_year,payment_amount,height_of_package,width_of_package,length_of_package,payment_fee,payment_method,payment_status,shipping_weight,Warehouse_block,Warehouse_city,delivery_fee
03035a2964c,10da1d18774,10/2/2021,68433359,1,Amazon,16,1,1,1,2020,303.41,173,274,84,1,ONLINE,PAID,3778,F,San Jose,23.41
0305ae11f47,6574cfffde8,24/3/2018,68433418,6,Amazon,16,1,1,1,2020,1049.07,39,258,73,18.4,ONLINE,PAID,1233,D,New York,140.07
03063f18320,1f7f031e131,25/4/2021,68433613,1,Betsy,16,2,1,1,2020,225.07,295,249,170,3.89,ONLINE,PAID,1415,F,San Jose,43.07
030c97629ae,230d13d96cc,22/12/2020,68434112,1,Amazon,16,4,1,1,2020,283.09,199,288,27,1.08,ONLINE,PAID,1092,A,Birmingham,36.09
0311acdf27b,ead0763eba5,7/4/2021,68434118,1,Betsy,16,4,1,1,2020,211.88,188,186,127,1.83,ONLINE,PAID,1596,B,San Jose,17.88
0316e7130f9,0a28d31f62c,14/3/2021,68434121,1,Betsy,16,4,1,1,2020,222.2,115,41,210,0.63,ONLINE,PAID,1411,C,Boston,13.2
0317de6457c,0a96936a7b6,4/4/2021,68434135,1,Amazon,16,4,1,1,2020,214.21,112,64,138,3.57,ONLINE,PAID,1968,F,San Jose,46.21
031b56ea1e1,410ed8fc5e3,11/2/2021,68434341,3,Betsy,16,5,1,1,2020,727.15,275,100,145,1.5,ONLINE,PAID,1736,D,New York,89.15
031ed0d0c50,cd95d6ef3f6,9/8/2021,68434362,3,Amazon,16,5,1,1,2020,628.22,241,295,37,2.34,ONLINE,PAID,1030,F,San Jose,99.22
031f9d449d3,9d7ebc3ae5d,4/8/2019,68434442,1,Betsy,16,5,1,1,2020,191.37,79,28,253,4.51,ONLINE,PAID,1339,A,Birmingham,41.37
0320a84d38c,7829dbb55b5,29/10/2020,68434497,1,Amazon,16,6,1,1,2020,290.25,128,154,264,2.68,ONLINE,PAID,1568,B,San Jose,41.25
0321fd45edb,b11ae72d241,19/4/2021,68434509,1,Betsy,16,6,1,1,2020,196.83,202,242,65,1.33,DEBIT,PAID,7640,C,Boston,57.83
032d2e2ecdb,c433364aa4f,19/5/2021,68434849,1,Amazon,16,7,1,1,2020,330.57,122,177,140,0.94,ONLINE,PAID,7846,F,San Jose,16.57
03372f60d1a,3ff9ad84246,25/7/2021,68434852,1,Amazon,16,7,1,1,2020,361.44,132,35,167,3.22,ONLINE,PAID,1471,D,New York,37.44
0339b52c0f9,a816b811286,17/4/2021,68434998,1,Amazon,16,8,1,1,2020,263.98,31,67,50,0.85,ONLINE,PAID,1251,F,San Jose,13.98
0339cdc1ef2,2c71fcc8fbe,24/3/2021,68435114,1,Amazon,16,8,1,1,2020,322.14,186,162,295,6.84,ONLINE,PAID,1067,A,Birmingham,49.14
033de71bbd4,657269c7784,5/2/2021,68435117,1,Betsy,16,8,1,1,2020,249.26,266,283,90,4.38,ONLINE,PAID,1883,B,San Jose,53.26
034954fe5fa,34cf6bb46bd,25/4/2021,68435186,1,Amazon,16,9,1,1,2020,170.46,161,181,299,1.85,ONLINE,PAID,1602,C,Boston,41.46
034be79eeeb,dc7098d5bde,10/4/2021,68435227,1,Betsy,16,9,1,1,2020,336.3,238,24,266,2.34,ONLINE,PAID,7588,F,San Jose,19.3
0353295046f,c712c9ee7b7,19/5/2019,68435251,1,Amazon,16,9,1,1,2020,271.05,153,113,63,0.81,ONLINE,PAID,1477,D,New York,12.05
035fe75391a,08b11cbb643,6/1/2021,68435318,1,Amazon,16,9,1,1,2020,217.15,77,259,84,0.31,DEBIT,PAID,1691,F,San Jose,14.15
0368a3414a4,3ec02a751b2,6/2/2020,68435369,1,Amazon,16,9,1,1,2020,328.19,275,191,127,0.42,ONLINE,PAID,1498,A,Birmingham,46.19
03737a8a679,f1ed883a467,28/5/2020,68435423,3,Betsy,16,10,1,1,2020,660.29,229,32,257,4.5,ONLINE,PAID,3024,B,San Jose,93.29
037e77410d2,931975cff1b,28/5/2021,68435581,1,Amazon,16,11,1,1,2020,257.53,83,271,167,9.77,ONLINE,PAID,1113,C,Boston,43.53
0387bbe9de5,d24f21a7198,25/4/2021,68435678,1,Amazon,16,11,1,1,2020,166.13,200,17,148,3.18,ONLINE,PAID,1341,F,San Jose,12.13
039d86a442a,9b9ef613aed,24/7/2021,68435750,1,Amazon,16,11,1,1,2020,285.72,127,18,288,5.11,ONLINE,PAID,7401,D,New York,56.72
03cc2c0b2f5,52527eb8956,7/5/2021,68436230,1,Betsy,16,13,1,1,2020,270.84,36,233,42,4.41,ONLINE,PAID,1219,F,San Jose,18.84
03cc8bb03f0,021551d239c,22/6/2021,68436272,1,Amazon,16,13,1,1,2020,313.46,213,59,172,3.55,ONLINE,PAID,1722,A,Birmingham,34.46
03cdaa6a24b,55f4fbc0e6d,20/8/2021,68436387,1,Betsy,16,14,1,1,2020,288.98,229,285,243,3.52,ONLINE,PAID,3131,B,San Jose,30.98
03d22829e9b,cb5dfcc332d,27/8/2020,68436424,1,Amazon,16,14,1,1,2020,267.67,268,111,34,2.34,ONLINE,PAID,1293,C,Boston,30.67
03eb2f34d7e,93c1a90fbf6,27/4/2021,68436527,1,Amazon,16,14,1,1,2020,230.23,31,202,223,3.92,ONLINE,PAID,1523,F,San Jose,17.23
03ed7d7f2e5,0e37de2abab,8/5/2021,68436531,1,Betsy,16,14,1,1,2020,189.17,153,131,69,1.83,ONLINE,PAID,6266,D,New York,11.17
03f0cdeec60,93c1a90fbf6,11/10/2019,68436552,1,Amazon,16,14,1,1,2020,159.22,109,110,248,3.5,ONLINE,PAID,1588,F,San Jose,13.22
03f8929bc4a,72ff7c3d4fb,25/3/2021,68436652,1,Betsy,16,15,1,1,2020,263,76,221,224,0.4,ONLINE,PAID,2061,A,Birmingham,31
03f9d929025,f45b6da592f,12/4/2021,68436696,1,Betsy,16,15,1,1,2020,318.53,247,164,165,2.93,CREDIT,PAID,1314,B,San Jose,52.53
03fd0b1fee7,c0b31ef95c7,15/3/2021,68436739,1,Betsy,16,15,1,1,2020,156.3,228,176,44,3.39,ONLINE,PAID,3331,C,Boston,11.3
04002fd09ab,a9bf021e00e,1/4/2021,68436740,1,Amazon,16,15,1,1,2020,287.28,29,34,226,2.8,ONLINE,PAID,2771,F,San Jose,13.28
0400aedb13a,41ca602e628,20/1/2021,68436742,1,Amazon,16,15,1,1,2020,279.92,13,72,194,3.02,ONLINE,PAID,1496,D,New York,27.92
04039a41807,fbf9617c171,10/4/2021,68436885,1,Betsy,16,16,1,1,2020,298.98,206,274,276,3.68,ONLINE,PAID,1393,F,San Jose,48.98
040dbc51a4c,bc64e25e571,5/11/2020,68437205,1,Amazon,16,17,1,1,2020,259.11,90,176,285,1.08,DEBIT,PAID,1375,A,Birmingham,46.11
0422f8989e8,ba68ba3e8fb,23/3/2021,68437283,1,Amazon,16,18,1,1,2020,297.25,103,244,69,0.98,ONLINE,PAID,1278,B,San Jose,53.25
04234e32d2a,e46a8e38b20,20/6/2020,68437365,3,Amazon,16,18,1,1,2020,774.27,88,109,217,1.79,ONLINE,PAID,3768,C,Boston,25.27
043323e4e32,f0d01f379ef,13/6/2021,68437407,1,Betsy,16,18,1,1,2020,256.07,103,56,163,2.48,ONLINE,PAID,1088,F,San Jose,44.07
043647e7c88,0e9650c7222,15/4/2020,68437423,1,Amazon,16,18,1,1,2020,256.4,188,293,96,4.89,ONLINE,PAID,3626,D,New York,76.4
043992d1ef5,0eab8a83442,27/5/2021,68437451,1,Amazon,16,18,1,1,2020,156.53,30,66,157,1.14,ONLINE,PAID,2934,F,San Jose,55.53
043ea99cdd8,1274e9c03fe,17/3/2021,68437453,1,Amazon,16,18,1,1,2020,327.75,153,135,147,4.11,ONLINE,PAID,1801,A,Birmingham,56.75
044612e8bd8,91cc77c9d15,16/5/2021,68437454,1,Amazon,16,18,1,1,2020,244.75,191,278,141,0.82,ONLINE,PAID,1268,B,San Jose,10.75
044ba3abdc0,0b8410c1ced,26/4/2021,68437524,1,Betsy,16,19,1,1,2020,331.07,151,70,296,0,VOUCHER,PAID,1372,C,Boston,37.07
0457f67890d,239a2dc2065,7/6/2021,68437660,1,Amazon,16,19,1,1,2020,312.96,134,227,91,5.7,ONLINE,PAID,1515,F,San Jose,51.96
045c84b5a19,1f86349f19a,5/10/2020,68437768,1,Betsy,16,20,1,1,2020,255.15,252,286,99,0.76,ONLINE,PAID,1818,D,New York,29.15
0464eeb74e7,f568876ab3d,16/2/2021,68437859,1,Amazon,16,20,1,1,2020,244.51,52,181,283,0,VOUCHER,PAID,1278,F,San Jose,16.51
046bba149d7,50d9f725d63,1/2/2021,68437922,1,Amazon,16,20,1,1,2020,208.76,246,151,253,0.73,ONLINE,PAID,1734,A,Birmingham,41.76
046c2e43ce4,6a9b4e32883,11/4/2021,68437931,1,Betsy,16,20,1,1,2020,297.06,196,236,269,4.72,ONLINE,PAID,1958,B,San Jose,19.06
0474418cc26,b0cb604dac8,26/3/2021,68437987,1,Amazon,16,20,1,1,2020,245.18,194,142,273,1.86,ONLINE,PAID,6064,C,Boston,19.18
047ca583cdc,19abe27202f,27/3/2021,68438068,1,Amazon,16,21,1,1,2020,272.39,292,154,102,0.33,ONLINE,PAID,7684,F,San Jose,44.39
04800db589f,d75394a9b42,4/4/2021,68438108,1,Betsy,16,21,1,1,2020,268.9,54,62,38,0.55,DEBIT,PAID,1788,D,New York,36.9
048dfe6bdfe,235f988b837,13/4/2021,68438109,1,Amazon,16,21,1,1,2020,205.68,297,233,61,2.85,ONLINE,PAID,1030,F,San Jose,19.68
048ff8fe60d,04d1fe5f3cb,4/4/2021,68438198,1,Amazon,16,21,1,1,2020,195.99,108,106,285,5.88,ONLINE,PAID,1530,A,Birmingham,12.99
0491ee79d34,f3796384831,1/4/2021,68438409,1,Betsy,16,22,1,1,2020,308.87,114,218,17,3.03,ONLINE,PAID,1511,B,San Jose,19.87
04953c53cd6,a5ada189809,24/8/2019,68438460,1,Betsy,16,22,1,1,2020,248.08,49,283,98,0.52,ONLINE,PAID,1639,C,Boston,21.08
049de63b2dc,98156e049cf,6/3/2021,68438540,1,Amazon,16,22,1,1,2020,224.88,112,295,264,0.98,ONLINE,PAID,6102,F,San Jose,46.88
04a1656ee9f,ab645572cd5,13/2/2021,68438647,1,Amazon,16,23,1,1,2020,212.35,165,88,227,3.72,ONLINE,PAID,5129,D,New York,54.35
04b36af52bb,3339aacfa95,29/5/2019,68438654,3,Betsy,16,23,1,1,2020,729.95,195,89,277,2.48,ONLINE,PAID,1349,F,San Jose,104.95
04b4ad091eb,e9ac9e8628b,4/4/2021,68438889,1,Amazon,16,24,1,1,2020,183.77,154,214,293,3.79,ONLINE,PAID,1128,A,Birmingham,42.77
04c1f10a8aa,f3dd4e214bc,14/3/2021,68439120,1,Betsy,16,24,1,1,2020,304.51,37,160,212,0.51,DEBIT,PAID,6614,B,San Jose,17.51
04cb763eebd,a2f21984d7b,13/12/2020,68439210,1,Betsy,16,25,1,1,2020,294.86,144,224,247,0.27,ONLINE,PAID,1245,C,Boston,44.86
04cd5a8779d,2b18eafcfaa,11/4/2020,68439472,1,Amazon,16,27,1,1,2020,296.53,176,226,117,0,VOUCHER,PAID,1920,F,San Jose,32.53
04d12e520a2,912d8c52d46,25/3/2021,68439642,1,Amazon,16,27,1,1,2020,300.7,229,151,222,0.33,ONLINE,PAID,1621,D,New York,51.7
04d1881425d,d9856d67177,7/2/2021,68439699,1,Amazon,16,28,1,1,2020,226.84,134,193,237,0.59,ONLINE,PAID,1930,F,San Jose,46.84
04d1f5ea306,3e3a1b21a1c,13/1/2021,68440068,1,Betsy,16,29,1,1,2020,218.88,169,93,27,2.8,ONLINE,PAID,1089,A,Birmingham,54.88
04d7974a6d2,95f1473bb4b,9/7/2021,68440275,1,Amazon,16,30,1,1,2020,312.02,17,286,181,3.3,ONLINE,PAID,1446,B,San Jose,41.02
04e183599c7,a362ce81f2d,16/7/2021,68440320,1,Betsy,16,30,1,1,2020,248.24,210,45,173,4.3,ONLINE,PAID,1813,C,Boston,36.24
04e87666691,b024545b1b3,24/6/2020,68440439,1,Amazon,16,30,1,1,2020,250.74,135,144,108,4.61,ONLINE,PAID,1856,F,San Jose,27.74
04f4f3b186e,349b2b33f31,10/10/2019,68440517,1,Amazon,16,30,1,1,2020,181.24,165,268,113,1.93,ONLINE,PAID,1648,D,New York,12.24
051a2b028ad,33a42b654fc,9/11/2019,68440577,1,Amazon,16,31,1,1,2020,286.22,249,131,280,0,VOUCHER,PAID,2211,F,San Jose,18.22
052547448f1,47c675c5700,26/7/2020,68440579,1,Amazon,16,31,1,1,2020,299.25,49,147,174,0.68,DEBIT,PAID,3078,A,Birmingham,53.25
053bd18631d,70df05f0e00,5/2/2020,68440673,1,Betsy,16,31,1,1,2020,194.99,109,174,201,5.1,ONLINE,PAID,2056,B,San Jose,47.99
053da98254b,28dd10eb587,19/3/2021,68440697,1,Betsy,16,31,1,1,2020,291.13,209,222,133,2.34,ONLINE,PAID,3054,C,Boston,41.13
054d31af43b,e6458f4068b,17/2/2021,68440751,1,Amazon,16,31,1,1,2020,331.56,127,154,113,0.51,ONLINE,PAID,2707,F,San Jose,29.56
05633f72d2c,4085717ea5b,25/4/2021,68441035,1,Betsy,16,32,1,1,2020,267.35,267,137,211,0,VOUCHER,PAID,1087,D,New York,45.35
0572c316b35,412a2434f53,12/2/2021,68441076,1,Betsy,16,32,1,1,2020,311.43,43,187,185,1.03,ONLINE,PAID,3199,F,San Jose,30.43
05843d02e5e,c16f8da4e90,8/4/2021,68441081,1,Amazon,16,32,1,1,2020,237.24,145,73,103,0,VOUCHER,PAID,4409,A,Birmingham,45.24
0584c5a2ded,3cf05c6e56b,7/1/2021,68441235,1,Betsy,16,33,1,1,2020,302.52,44,189,41,1.35,ONLINE,PAID,1962,B,San Jose,39.52
058c3e224f7,029e98cfbbd,19/4/2021,68441428,1,Betsy,16,34,1,1,2020,290.74,137,63,256,1.47,ONLINE,PAID,3307,C,Boston,56.74
05a4cd4894f,137021b3524,7/4/2021,68441526,1,Betsy,16,34,1,1,2020,223.96,275,78,187,5.08,ONLINE,PAID,1304,F,San Jose,40.96
05ab26bcfab,0e06ee97896,9/4/2021,68441587,1,Betsy,16,35,1,1,2020,190.61,180,214,288,4.84,ONLINE,PAID,1925,D,New York,12.61
05b167a3d8c,78d9f615be6,26/10/2018,68441630,1,Amazon,16,35,1,1,2020,224.15,271,194,126,0.5,ONLINE,PAID,3062,F,San Jose,41.15
05b7ed7ac95,f5723bbe3d3,19/3/2021,68441631,1,Amazon,16,35,1,1,2020,214.61,162,37,288,2.01,ONLINE,PAID,1132,A,Birmingham,12.61
05c15ce1502,56e1e7948a8,8/3/2021,68441676,1,Amazon,16,35,1,1,2020,240.37,230,289,53,3.18,ONLINE,PAID,1712,B,San Jose,35.37
05c766ab2c0,40dc26cfc64,21/2/2021,68441731,1,Amazon,16,35,1,1,2020,228.29,283,248,172,3.82,ONLINE,PAID,1150,C,Boston,55.29
05caa44acce,f5f42ce4fe8,27/6/2021,68441760,1,Amazon,16,35,1,1,2020,291.19,131,102,114,0,MEAL_BENEFIT,PAID,3249,F,San Jose,43.19
05cd8f87799,78666bd6d09,15/3/2021,68441781,1,Amazon,16,36,1,1,2020,275.91,108,46,98,1.02,ONLINE,PAID,2309,D,New York,38.91
05cf3c7c0ec,ba026df7e70,10/7/2021,68441807,1,Amazon,16,36,1,1,2020,240.64,140,272,254,1.02,ONLINE,PAID,3308,F,San Jose,47.64
05cf74a0188,83ad933aaf1,20/3/2021,68441810,1,Amazon,16,36,1,1,2020,347.92,129,57,63,2.37,ONLINE,PAID,3538,A,Birmingham,22.92
05d792730c2,8b0d59287d8,10/2/2021,68441870,1,Betsy,16,36,1,1,2020,205.85,203,142,231,0.54,ONLINE,PAID,1858,B,San Jose,49.85
05dac83d08e,09ae76ea443,17/2/2021,68441965,1,Amazon,16,37,1,1,2020,247.96,93,179,13,2.86,ONLINE,PAID,3279,C,Boston,41.96
05def0a6297,bb51f86c535,30/12/2020,68442124,1,Amazon,16,37,1,1,2020,275.52,197,164,112,0.94,ONLINE,PAID,3807,F,San Jose,17.52
05f234e44fb,1527081b016,10/7/2021,68442190,1,Betsy,16,38,1,1,2020,242.63,276,159,39,0,VOUCHER,PAID,3106,D,New York,45.63
05f5f0d8b60,d385d80a1ed,23/3/2021,68442202,1,Betsy,16,38,1,1,2020,318.15,204,279,94,1.86,ONLINE,PAID,1090,F,San Jose,44.15
060e5a637c9,4dfec5aece4,28/1/2021,68442223,1,Betsy,16,38,1,1,2020,271.42,217,83,137,0.52,ONLINE,PAID,3981,A,Birmingham,20.42
061fccbb7c1,ae95d05e46e,4/6/2020,68442501,1,Betsy,16,39,1,1,2020,203.79,83,68,120,3.59,ONLINE,PAID,3398,B,San Jose,51.79
0623503df7d,7b87b3e50cb,9/2/2021,68442828,1,Amazon,16,41,1,1,2020,310.31,277,195,92,0.4,ONLINE,PAID,9167,C,Boston,11.31
062a73f1d99,4d91fd760ce,6/3/2021,68442941,1,Amazon,16,42,1,1,2020,281.82,258,143,217,4.1,ONLINE,PAID,1446,F,San Jose,33.82
06343ab357b,ef0212b4d7a,27/3/2019,68442954,1,Amazon,16,42,1,1,2020,179.38,261,262,163,1.88,ONLINE,PAID,3695,D,New York,11.38
0644cee93d8,07d72fddcc8,12/6/2021,68442959,1,Amazon,16,42,1,1,2020,195.78,155,69,258,1.03,ONLINE,PAID,3671,F,San Jose,49.78
064abc37f4c,c21ddb66607,13/3/2021,68443456,1,Amazon,16,43,1,1,2020,308.09,64,246,214,1.33,ONLINE,PAID,3833,A,Birmingham,34.09
06541d39973,810309b98b7,8/6/2021,68443463,1,Betsy,16,43,1,1,2020,314.24,262,298,28,0.43,ONLINE,PAID,2777,B,San Jose,38.24
065445c2325,0f2e1c7726d,9/2/2019,68443528,1,Amazon,16,43,1,1,2020,167.91,127,151,216,4.32,ONLINE,PAID,3769,C,Boston,13.91
0659dc01ecb,8beb2cb264f,29/4/2019,68444027,1,Amazon,16,45,1,1,2020,194.72,201,71,49,0.69,ONLINE,PAID,3838,F,San Jose,41.72
065e17d7c65,090f5be21ff,18/4/2021,68444038,1,Betsy,16,46,1,1,2020,149.85,132,143,61,0,MEAL_BENEFIT,PAID,2853,D,New York,11.85
065e9c91aa3,a79b0dc29cf,7/6/2021,68444111,1,Betsy,16,46,1,1,2020,177.2,278,72,102,0.68,ONLINE,PAID,3089,F,San Jose,10.2
066200733b7,38c4f347a9e,1/8/2021,68444148,1,Betsy,16,47,1,1,2020,211.11,192,56,236,2,ONLINE,PAID,3909,A,Birmingham,18.11
0676bccb583,e336a2b97a2,10/8/2019,68444436,1,Betsy,16,48,1,1,2020,247.64,264,195,204,4.61,ONLINE,PAID,1136,B,San Jose,48.64
067b3badfb3,85663f7b97a,15/7/2021,68444591,1,Betsy,16,49,1,1,2020,273.16,179,232,82,0.98,ONLINE,PAID,1046,C,Boston,34.16
067fa136a83,88897ed265c,3/1/2021,68444599,6,Amazon,16,49,1,1,2020,1331.19,91,12,96,4.09,ONLINE,PAID,3705,F,San Jose,138.19
0680576242f,db0ea223499,4/4/2021,68444687,1,Betsy,16,50,1,1,2020,269.38,246,83,197,3.49,ONLINE,PAID,1654,D,New York,29.38
0690deb08b5,2eba57d4a7c,5/8/2021,68444850,3,Amazon,16,50,1,1,2020,568.08,170,139,40,1.12,DEBIT,PAID,1805,F,San Jose,34.08
06a5c08049b,d6bef779b59,30/6/2021,68444862,1,Betsy,16,50,1,1,2020,283.56,133,64,139,6.16,ONLINE,PAID,3358,A,Birmingham,11.56
06acf791af2,58bd4271aab,23/2/2021,68445065,1,Amazon,16,51,1,1,2020,249.46,112,164,62,2.52,ONLINE,PAID,2373,B,San Jose,25.46
06b075915d4,f406dd5c179,3/4/2021,68445199,1,Amazon,16,52,1,1,2020,269.46,148,289,190,1.3,ONLINE,PAID,2551,C,Boston,19.46
06b6f5623ff,4cb9a0becb7,9/5/2021,68445497,1,Amazon,16,53,1,1,2020,292.3,139,61,190,1.9,ONLINE,PAID,2381,F,San Jose,55.3
06b766d2681,b64519982db,31/8/2021,68445702,1,Betsy,16,53,1,1,2020,182.87,238,45,75,4.74,ONLINE,PAID,2701,D,New York,11.87
06bfea357c9,0135efb6df7,13/4/2021,68445800,1,Amazon,16,54,1,1,2020,310.41,264,273,198,5.69,ONLINE,PAID,1672,F,San Jose,40.41
06c19265817,b917fce9743,31/3/2021,68445893,1,Amazon,16,54,1,1,2020,370.99,272,204,11,4.97,ONLINE,PAID,1040,A,Birmingham,35.99
06c1e7fd085,3e9474d36ef,28/3/2021,68446071,1,Amazon,16,55,1,1,2020,267.96,66,91,284,0,VOUCHER,PAID,2818,B,San Jose,28.96
06c217bd0f4,2746af0f23c,28/3/2021,68446266,1,Betsy,16,56,1,1,2020,160.97,180,245,235,2.85,ONLINE,PAID,3440,C,Boston,15.97
06c419286a4,c98a1ea89ea,16/3/2020,68446350,1,Amazon,16,56,1,1,2020,158.35,135,64,231,7.34,ONLINE,PAID,3748,F,San Jose,52.35
06cee474af4,cd9ad0d468f,29/4/2021,68446409,1,Betsy,16,56,1,1,2020,303.78,110,71,115,4.19,ONLINE,PAID,9150,D,New York,35.78
06d712298f7,0a5da6317f3,10/7/2019,68446638,1,Betsy,16,57,1,1,2020,300.25,63,100,94,1.87,ONLINE,PAID,3427,F,San Jose,34.25
06e16ec8302,8ad83066841,6/5/2021,68446946,1,Betsy,16,58,1,1,2020,228.97,90,198,115,2.68,ONLINE,PAID,1072,A,Birmingham,24.97
06e5889e08e,c06f735e179,2/11/2019,68447028,1,Betsy,16,58,1,1,2020,158.93,102,229,51,2.12,ONLINE,PAID,2585,B,San Jose,14.93
06f0660fe5b,d9adcf83e61,28/3/2021,68447320,1,Betsy,17,0,1,1,2020,286.25,66,63,184,4.64,ONLINE,PAID,3710,C,Boston,52.25
06f58e27979,7db1fc973e5,9/4/2021,68447423,1,Betsy,17,1,1,1,2020,235.03,120,226,296,0,VOUCHER,PAID,2854,F,San Jose,25.03
06fafeef392,aa14349a4ca,24/6/2021,68447692,1,Amazon,17,1,1,1,2020,218.51,128,235,114,2.46,ONLINE,PAID,2026,D,New York,43.51
070245b9f1e,0c371df4fe9,5/4/2021,68447904,1,Betsy,17,2,1,1,2020,209.99,273,157,280,2.34,ONLINE,PAID,3599,F,San Jose,54.99
0705ea09e52,2f9dd51b467,28/3/2021,68447989,1,Betsy,17,2,1,1,2020,252,83,94,248,0.49,ONLINE,PAID,3147,A,Birmingham,21
070c281df6e,1721ad493a7,23/3/2021,68448064,3,Amazon,17,2,1,1,2020,632.97,192,147,257,0,VOUCHER,PAID,2989,B,San Jose,94.97
070f0644227,e6d0f69f6c1,25/3/2021,68448156,1,Amazon,17,3,1,1,2020,251.4,201,124,233,2.47,ONLINE,PAID,3425,C,Boston,46.4
07136cff4bf,0f83cb96890,31/3/2021,68448347,1,Betsy,17,4,1,1,2020,265.09,26,184,81,0.69,ONLINE,PAID,3775,F,San Jose,38.09
07147b4d819,fa7dd2d09d9,1/2/2021,68448397,1,Amazon,17,5,1,1,2020,179.81,77,132,84,1.18,ONLINE,PAID,1698,D,New York,16.81
071a016fa9b,88ece714fcc,21/4/2021,68448483,1,Amazon,17,6,1,1,2020,261.93,59,21,259,7.25,ONLINE,PAID,4668,F,San Jose,55.93
071cd6dff66,81216f7df04,19/3/2021,68448484,1,Betsy,17,6,1,1,2020,243.35,264,58,229,2.07,ONLINE,PAID,2222,A,Birmingham,52.35
07398506c93,3859fa9d33b,26/8/2021,68448661,1,Betsy,17,7,1,1,2020,326.03,161,78,112,0.39,ONLINE,PAID,2882,B,San Jose,10.03
07426f2d5f5,c2882d8ae8d,4/10/2020,68448693,1,Amazon,17,7,1,1,2020,255.6,121,188,200,5.3,ONLINE,PAID,2791,C,Boston,14.6
07496213d1e,6293cf7e52c,20/3/2021,68448694,1,Betsy,17,7,1,1,2020,283.97,69,245,181,0.87,CREDIT,PAID,4810,F,San Jose,11.97
074b5b3dfaf,18bb83c7d64,12/2/2021,68448704,1,Betsy,17,7,1,1,2020,175.41,40,172,83,3.49,ONLINE,PAID,1954,D,New York,14.41
074fca00bc5,a8ec756fa1c,12/4/2021,68449067,1,Amazon,17,8,1,1,2020,226.36,103,297,232,3.04,ONLINE,PAID,2409,F,San Jose,45.36
0757bc57e9c,fe07423e12d,19/3/2021,68449158,1,Amazon,17,9,1,1,2020,208.05,195,283,264,0,VOUCHER,PAID,1695,A,Birmingham,40.05
075dc1c854c,06552200117,10/3/2021,68449164,3,Betsy,17,9,1,1,2020,684.01,296,42,142,2.99,ONLINE,PAID,2481,B,San Jose,52.01
0765c9e36dc,3003604df87,27/2/2021,68449165,1,Betsy,17,9,1,1,2020,168.51,160,90,161,1.16,ONLINE,PAID,2956,C,Boston,17.51
076b88d671f,68dbc859934,3/4/2021,68449192,1,Amazon,17,9,1,1,2020,206.67,210,121,250,0.93,ONLINE,PAID,4460,F,San Jose,13.67
076ce0d9bb7,4f382d5e376,18/4/2019,68449298,1,Amazon,17,9,1,1,2020,278.35,220,254,251,0,VOUCHER,PAID,2774,D,New York,14.35
0770e982a36,82ce5bde6db,21/4/2021,68449304,1,Betsy,17,9,1,1,2020,317.52,269,112,256,0.73,ONLINE,PAID,3127,F,San Jose,10.52
07746cbda82,15dcf9941ef,27/3/2021,68449372,1,Amazon,17,9,1,1,2020,208.22,43,28,108,0.58,ONLINE,PAID,1291,A,Birmingham,53.22
077944717d6,edd15f596ae,27/4/2021,68449555,1,Amazon,17,10,1,1,2020,329.4,167,36,100,0.82,ONLINE,PAID,1659,B,San Jose,38.4
078b433b617,f4772cb2a57,30/3/2021,68449782,1,Amazon,17,10,1,1,2020,279.06,285,182,117,4.1,ONLINE,PAID,3236,C,Boston,13.06
079059f529e,bb96576c2b2,15/6/2019,68450493,1,Betsy,17,12,1,1,2020,274.93,278,19,163,3.15,ONLINE,PAID,1681,F,San Jose,16.93
079f2653a42,522ef61972c,25/3/2021,68450634,1,Amazon,17,12,1,1,2020,315.76,273,167,111,4.5,ONLINE,PAID,3642,D,New York,54.76
07a06d584a1,f5eb7edd697,26/7/2021,68450871,1,Amazon,17,14,1,1,2020,204.05,219,278,283,1.33,ONLINE,PAID,3141,F,San Jose,46.05
07a7612b879,5d7aeb1cc3f,7/5/2020,68451036,1,Amazon,17,14,1,1,2020,292.8,146,101,117,0.92,ONLINE,PAID,1936,A,Birmingham,15.8
07a7d5656a2,0f4b5dee130,11/2/2021,68451076,1,Amazon,17,14,1,1,2020,296.19,221,297,174,1.14,CREDIT,PAID,2099,B,San Jose,27.19
07b0bb1550f,d6c40590d1e,27/2/2021,68451149,1,Amazon,17,15,1,1,2020,170.78,91,24,203,3.01,ONLINE,PAID,1354,C,Boston,50.78
07b19c422e4,ce9febc397b,2/2/2021,68451258,1,Betsy,17,15,1,1,2020,293.93,134,170,155,5.41,ONLINE,PAID,2477,F,San Jose,36.93
07b1f6b2ab0,07e92a63472,25/3/2021,68451358,1,Amazon,17,15,1,1,2020,170.11,247,81,96,0.54,ONLINE,PAID,2173,D,New York,19.11
07b91fb35a8,c6ebe3ce41e,25/4/2021,68451505,3,Amazon,17,16,1,1,2020,696.42,229,23,16,0.45,CREDIT,PAID,1399,F,San Jose,42.42
07b9b51b8ff,83cf436a65c,4/5/2021,68451584,1,Betsy,17,16,1,1,2020,179.54,165,12,84,1.05,ONLINE,PAID,1808,A,Birmingham,16.54
